DateTime,EraTemperatureMilliDegC,UcTemperatureMilliDegC
35:13.4,65500,1094
35:14.2,65500,1094
35:18.4,65500,1094
35:19.2,65500,1094
35:23.4,65500,1094
35:24.2,65500,1094
35:28.4,65500,1094
35:29.2,65500,1094
35:33.4,65500,1094
35:34.2,65500,1094
35:38.4,65500,1094
35:39.2,65500,1094
35:43.4,65500,1094
35:44.2,65500,1094
35:48.4,65500,1094
35:49.2,65500,1094
35:53.5,65500,1094
35:54.2,65500,1094
35:58.5,65500,1094
35:59.2,65500,1094
36:03.5,65500,1094
36:04.2,65500,1094
36:08.5,65500,1094
36:09.2,65500,1094
36:13.5,65500,1094
36:14.3,65500,1094
36:18.5,65500,1094
36:19.3,65500,1094
36:23.5,65500,1094
36:24.3,65500,1094
36:28.5,65500,1095
36:29.3,65500,1094
36:33.5,65500,1094
36:34.3,65500,1094
36:38.5,65500,1094
36:39.3,65500,1094
36:43.5,65500,1095
36:44.3,65500,1094
36:48.5,65500,1094
36:49.3,65500,1094
36:53.6,65500,1094
36:54.3,65500,1094
36:58.6,65500,1095
36:59.3,65500,1095
37:03.6,65500,1094
37:04.3,65500,1095
37:08.6,65500,1095
37:09.3,65500,1095
37:13.6,65500,1095
37:14.4,65500,1094
37:18.6,65500,1095
37:19.3,65500,1096
37:23.6,65500,1095
37:24.4,65500,1095
37:28.6,65500,1095
37:29.4,65500,1095
37:33.6,65500,1095
37:34.4,65500,1095
37:38.6,65500,1095
37:39.4,65500,1095
37:43.6,65500,1095
37:44.4,65500,1095
37:48.6,65500,1095
37:49.4,65500,1095
37:53.6,65500,1096
37:54.4,65500,1096
37:58.7,65500,1096
37:59.4,65500,1095
38:03.6,65500,1096
38:04.4,65500,1096
38:08.6,65500,1095
38:09.4,65500,1096
38:13.7,65500,1095
38:14.4,65500,1095
38:18.7,65500,1096
38:19.4,65500,1095
38:23.7,65500,1096
38:24.4,65500,1096
38:28.7,65500,1096
38:29.5,65500,1095
38:33.7,65500,1096
38:34.5,65500,1096
38:38.7,65500,1096
38:39.5,65500,1096
38:43.7,65500,1096
38:44.5,65500,1096
38:48.7,65500,1096
38:49.5,65500,1096
38:53.7,65500,1096
38:54.5,65500,1096
38:58.7,65500,1096
38:59.5,65500,1096
39:03.7,65500,1096
39:04.5,65500,1096
39:08.7,65500,1096
39:09.5,65500,1096
39:13.8,65500,1096
39:14.5,65500,1096
39:18.8,65500,1096
39:19.5,65500,1096
39:23.8,65500,1096
39:24.5,65500,1096
39:28.8,65500,1096
39:29.6,65500,1096
39:33.8,65500,1096
39:34.6,65500,1096
39:38.8,65500,1096
39:39.6,65500,1096
39:43.8,65500,1096
39:44.6,65500,1096
39:48.8,65500,1096
39:49.6,65500,1096
39:53.8,65500,1096
39:54.6,65500,1096
39:58.8,65500,1096
39:59.6,65500,1096
40:03.8,65500,1096
40:04.6,65500,1096
40:08.8,65500,1096
40:09.6,65500,1096
40:13.9,65500,1096
40:14.6,65500,1096
40:18.9,65500,1096
40:19.6,65500,1096
40:23.9,65500,1096
40:24.6,65500,1096
40:28.9,65500,1096
40:29.6,65500,1096
40:33.9,65500,1096
40:34.7,65500,1096
40:38.9,65500,1096
40:39.7,65500,1096
40:43.9,65500,1096
40:44.7,65500,1097
40:48.9,65500,1096
40:49.7,65500,1097
40:53.9,65500,1096
40:54.7,65500,1096
40:58.9,65500,1096
40:59.7,65500,1096
41:03.9,65500,1097
41:04.7,65500,1096
41:08.9,65500,1096
41:09.7,65500,1096
41:14.0,65500,1097
41:14.7,65500,1097
41:19.0,65500,1097
41:19.7,65500,1097
41:24.0,65500,1097
41:24.7,65500,1097
41:29.0,65500,1097
41:29.7,65500,1096
41:34.0,65500,1097
41:34.7,65500,1097
41:39.0,65500,1097
41:39.7,65500,1097
41:44.0,65500,1096
41:44.7,65500,1097
41:49.0,65500,1097
41:49.8,65500,1097
41:54.0,65500,1097
41:54.8,65500,1097
41:59.0,65500,1097
41:59.8,65500,1097
42:04.0,65500,1097
42:04.8,65500,1098
42:09.0,65500,1097
42:09.8,65500,1097
42:14.0,65500,1097
42:14.8,65500,1097
42:19.1,65500,1097
42:19.8,65500,1098
42:24.1,65500,1097
42:24.8,65500,1097
42:29.1,65500,1098
42:29.8,65500,1097
42:34.1,65500,1097
42:34.8,65500,1097
42:39.1,65500,1097
42:39.8,65500,1098
42:44.1,65500,1097
42:44.8,65500,1098
42:49.1,65500,1097
42:49.9,65500,1098
42:54.1,65500,1097
42:54.9,65500,1098
42:59.1,65500,1098
42:59.9,65500,1098
43:04.1,65500,1097
43:04.9,65500,1098
43:09.1,65500,1098
43:09.9,65500,1098
43:14.1,65500,1098
43:14.9,65500,1098
43:19.1,65500,1098
43:19.9,65500,1098
43:24.1,65500,1098
43:24.9,65500,1098
43:29.2,65500,1098
43:29.9,65500,1098
43:34.2,65500,1098
43:34.9,65500,1098
43:39.2,65500,1098
43:39.9,65500,1098
43:44.2,65500,1098
43:44.9,65500,1098
43:49.2,65500,1098
43:50.0,65500,1098
43:54.2,65500,1098
43:55.0,65500,1098
43:59.2,65500,1098
44:00.0,65500,1098
44:04.2,65500,1098
44:05.0,65500,1098
44:09.2,65500,1098
44:10.0,65500,1098
44:14.2,65500,1098
44:15.0,65500,1098
44:19.2,65500,1098
44:20.0,65500,1098
44:24.2,65500,1098
44:25.0,65500,1098
44:29.2,65500,1098
44:30.0,65500,1098
44:34.2,65500,1098
44:35.0,65500,1098
44:39.3,65500,1098
44:40.0,65500,1098
44:44.3,65500,1098
44:45.0,65500,1098
44:49.3,65500,1098
44:50.0,65500,1098
44:54.3,65500,1098
44:55.0,65500,1098
44:59.3,65500,1098
45:00.1,65500,1098
45:04.3,65500,1098
45:05.1,65500,1098
45:09.3,65500,1098
45:10.1,65500,1098
45:14.3,65500,1098
45:15.1,65500,1098
45:19.3,65500,1098
45:20.1,65500,1098
45:24.3,65500,1098
45:25.1,65500,1098
45:29.3,65500,1098
45:30.1,65500,1098
45:34.4,65500,1098
45:35.1,65500,1098
45:39.4,65500,1098
45:40.2,65500,1098
45:44.4,65500,1098
45:45.1,65500,1098
45:49.4,65500,1098
45:50.1,65500,1098
45:54.4,65500,1098
45:55.1,65500,1098
45:59.4,65500,1098
46:00.1,65500,1098
46:04.4,65500,1098
46:05.1,65500,1098
46:09.4,65500,1099
46:10.2,65500,1098
46:14.4,65500,1098
46:15.2,65500,1098
46:19.4,65500,1098
46:20.2,65500,1098
46:24.4,65500,1099
46:25.2,65500,1099
46:29.4,65500,1099
46:30.2,65500,1098
46:34.5,65500,1098
46:35.2,65500,1098
46:39.4,65500,1099
46:40.2,65500,1098
46:44.4,65500,1099
46:45.2,65500,1099
46:49.5,65500,1098
46:50.2,65500,1099
46:54.5,65500,1099
46:55.2,65500,1098
46:59.5,65500,1099
47:00.2,65500,1099
47:04.5,65500,1099
47:05.2,65500,1099
47:09.5,65500,1099
47:10.3,65500,1099
47:14.5,65500,1099
47:15.3,65500,1099
47:19.5,65500,1099
47:20.3,65500,1099
47:24.5,65500,1099
47:25.3,65500,1099
47:29.5,65500,1099
47:30.3,65500,1098
47:34.5,65500,1099
47:35.3,65500,1099
47:39.5,65500,1099
47:40.3,65500,1099
47:44.5,65500,1099
47:45.3,65500,1099
47:49.6,65500,1099
47:50.3,65500,1099
47:54.6,65500,1099
47:55.3,65500,1099
47:59.6,65500,1099
48:00.3,65500,1099
48:04.6,65500,1099
48:05.3,65500,1099
48:10.0,65500,1099
48:10.4,65500,1099
48:14.6,65500,1099
48:15.4,65500,1099
48:19.6,65500,1099
48:20.4,65500,1099
48:24.6,65500,1099
48:25.4,65500,1099
48:29.6,65500,1099
48:30.4,65500,1099
48:34.6,65500,1099
48:35.4,65500,1099
48:39.6,65500,1099
48:40.4,65500,1099
48:44.6,65500,1099
48:45.4,65500,1099
48:49.6,65500,1099
48:50.4,65500,1099
48:54.7,65500,1099
48:55.4,65500,1099
48:59.7,65500,1099
49:00.4,65500,1099
49:04.7,65500,1099
49:05.4,65500,1099
49:09.7,65500,1099
49:10.4,65500,1099
49:14.7,65500,1099
49:15.4,65500,1099
49:19.7,65500,1099
49:20.4,65500,1099
49:24.7,65500,1099
49:25.5,65500,1099
49:29.7,65500,1099
49:30.5,65500,1099
49:34.7,65500,1099
49:35.5,65500,1099
49:39.7,65500,1099
49:40.5,65500,1099
49:45.5,65500,1099
49:49.7,65500,1099
49:50.5,65500,1099
49:54.7,65500,1099
49:55.5,65500,1099
49:59.7,65500,1099
50:00.5,65500,1099
50:04.7,65500,1099
50:05.5,65500,1099
50:09.8,65500,1099
50:10.5,65500,1099
50:14.8,65500,1099
50:15.5,65500,1099
50:19.8,65500,1099
50:20.5,65500,1099
50:24.8,65500,1099
50:25.6,65500,1099
50:29.8,65500,1099
50:30.6,65500,1099
50:34.8,65500,1099
50:35.6,65500,1099
50:39.8,65500,1099
50:40.6,65500,1099
50:44.8,65500,1099
50:45.6,65500,1099
50:49.8,65500,1099
50:50.6,65500,1099
50:54.8,65500,1099
50:55.6,65500,1099
50:59.8,65500,1099
51:00.6,65500,1099
51:04.8,65500,1099
51:05.6,65500,1099
51:09.9,65500,1099
51:10.6,65500,1100
51:14.9,65500,1099
51:15.6,65500,1099
51:19.9,65500,1099
51:20.6,65500,1100
51:24.9,65500,1099
51:25.6,65500,1099
51:29.9,65500,1099
51:30.7,65500,1099
51:34.9,65500,1099
51:35.7,65500,1099
51:39.9,65500,1099
51:40.7,65500,1099
51:44.9,65500,1099
51:45.7,65500,1099
51:49.9,65500,1100
51:50.7,65500,1099
51:54.9,65500,1100
51:55.7,65500,1099
51:59.9,65500,1099
52:00.7,65500,1099
52:04.9,65500,1100
52:05.7,65500,1099
52:09.9,65500,1099
52:10.7,65500,1099
52:15.0,65500,1100
52:15.7,65500,1100
52:20.0,65500,1100
52:20.7,65500,1100
52:25.0,65500,1100
52:25.7,65500,1099
52:30.0,65500,1100
52:30.7,65500,1099
52:35.0,65500,1100
52:35.8,65500,1100
52:40.0,65500,1099
52:40.8,65500,1100
52:45.0,65500,1099
52:45.8,65500,1099
52:50.0,65500,1099
52:50.8,65500,1100
52:55.0,65500,1100
52:55.8,65500,1100
53:00.0,65500,1099
53:00.8,65500,1099
53:05.0,65500,1099
53:05.8,65500,1100
53:10.0,65500,1100
53:10.8,65500,1100
53:15.1,65500,1100
53:15.8,65500,1100
53:20.1,65500,1099
53:20.8,65500,1100
53:25.1,65500,1100
53:25.8,65500,1100
53:30.1,65500,1100
53:30.8,65500,1100
53:35.1,65500,1100
53:35.8,65500,1100
53:40.1,65500,1100
53:40.8,65500,1100
53:45.1,65500,1099
53:45.9,65500,1100
53:50.1,65500,1100
53:50.9,65500,1100
53:55.1,65500,1100
53:55.9,65500,1101
54:00.1,65500,1100
54:00.9,65500,1100
54:05.1,65500,1101
54:05.9,65500,1100
54:10.1,65500,1100
54:10.9,65500,1100
54:15.1,65500,1100
54:15.9,65500,1100
54:20.1,65500,1101
54:20.9,65500,1100
54:25.1,65500,1101
54:25.9,65500,1100
54:30.2,65500,1101
54:30.9,65500,1101
54:35.2,65500,1100
54:35.9,65500,1100
54:40.2,65500,1100
54:40.9,65500,1100
54:45.2,65500,1100
54:45.9,65500,1100
54:50.2,65500,1101
54:51.0,65500,1100
54:55.2,65500,1100
54:56.0,65500,1100
55:00.2,65500,1101
55:01.0,65500,1100
55:05.2,65500,1101
55:06.0,65500,1100
55:10.2,65500,1100
55:11.0,65500,1101
55:15.2,65500,1101
55:16.0,65500,1101
55:20.2,65500,1100
55:21.0,65500,1100
55:25.2,65500,1101
55:26.0,65500,1101
55:30.3,65500,1101
55:31.0,65500,1101
55:35.3,65500,1100
55:36.0,65500,1101
55:40.3,65500,1101
55:41.0,65500,1100
55:45.3,65500,1100
55:46.0,65500,1101
55:50.3,65500,1101
55:51.1,65500,1101
55:55.3,65500,1100
55:56.1,65500,1101
56:00.3,65500,1101
56:01.1,65500,1101
56:05.3,65500,1101
56:06.1,65500,1100
56:10.3,65500,1101
56:11.1,65500,1101
56:15.3,65500,1101
56:16.1,65500,1101
56:20.3,65500,1100
56:21.1,65500,1101
56:25.3,65500,1101
56:26.1,65500,1101
56:30.3,65500,1101
56:31.1,65500,1101
56:35.4,65500,1101
56:36.1,65500,1101
56:40.4,65500,1101
56:41.1,65500,1101
56:45.4,65500,1101
56:46.1,65500,1101
56:50.4,65500,1100
56:51.1,65500,1101
56:55.4,65500,1101
56:56.2,65500,1101
57:00.4,65500,1101
57:01.1,65500,1101
57:05.4,65500,1101
57:06.2,65500,1101
57:10.4,65500,1101
57:11.2,65500,1101
57:15.4,65500,1101
57:16.2,65500,1101
57:20.4,65500,1101
57:21.2,65500,1101
57:25.4,65500,1101
57:26.2,65500,1101
57:30.4,65500,1101
57:31.2,65500,1101
57:35.5,65500,1101
57:36.2,65500,1100
57:40.4,65500,1101
57:41.2,65500,1101
57:45.5,65500,1101
57:46.2,65500,1101
57:50.5,65500,1101
57:51.2,65500,1101
57:55.5,65500,1100
57:56.2,65500,1101
58:00.5,65500,1101
58:01.2,65500,1101
58:05.5,65500,1101
58:06.3,65500,1101
58:10.5,65500,1101
58:11.3,65500,1101
58:15.5,65500,1101
58:16.3,65500,1101
58:20.5,65500,1101
58:21.3,65500,1101
58:25.5,65500,1101
58:26.3,65500,1101
58:30.5,65500,1101
58:31.3,65500,1101
58:35.5,65500,1101
58:36.3,65500,1101
58:40.5,65500,1100
58:41.3,65500,1101
58:45.5,65500,1101
58:46.3,65500,1101
58:50.6,65500,1101
58:51.3,65500,1101
58:55.6,65500,1101
58:56.3,65500,1101
59:00.6,65500,1101
59:01.3,65500,1101
59:05.6,65500,1101
59:06.4,65500,1101
59:10.6,65500,1101
59:11.3,65500,1101
59:15.6,65500,1101
59:16.4,65500,1101
59:20.6,65500,1101
59:21.4,65500,1101
59:25.6,65500,1101
59:26.4,65500,1101
59:30.6,65500,1101
59:31.4,65500,1101
59:35.6,65500,1101
59:36.4,65500,1101
59:40.6,65500,1101
59:41.4,65500,1101
59:45.6,65500,1100
59:46.4,65500,1101
59:50.6,65500,1101
59:51.4,65500,1101
59:55.6,65500,1101
59:56.4,65500,1100
00:00.7,65500,1100
00:01.4,65500,1100
00:05.7,65500,1100
00:06.4,65500,1100
00:10.7,65500,1101
00:11.4,65500,1100
00:15.7,65500,1101
00:16.4,65500,1101
00:20.7,65500,1100
00:21.5,65500,1101
00:25.7,65500,1101
00:26.5,65500,1101
00:30.7,65500,1101
00:31.5,65500,1101
00:35.7,65500,1100
00:36.5,65500,1100
00:40.7,65500,1101
00:41.5,65500,1101
00:45.7,65500,1100
00:46.5,65500,1100
00:50.7,65500,1101
00:51.5,65500,1100
00:55.7,65500,1101
00:56.5,65500,1100
01:00.8,65500,1101
01:01.5,65500,1100
01:05.8,65500,1101
01:06.5,65500,1101
01:10.8,65500,1101
01:11.5,65500,1101
01:15.8,65500,1100
01:16.5,65500,1100
01:20.8,65500,1101
01:21.6,65500,1101
01:25.8,65500,1101
01:26.6,65500,1100
01:30.8,65500,1100
01:31.6,65500,1100
01:35.8,65500,1101
01:36.6,65500,1100
01:40.8,65500,1100
01:41.6,65500,1101
01:45.8,65500,1100
01:46.6,65500,1101
01:50.8,65500,1101
01:51.6,65500,1100
01:55.8,65500,1101
01:56.6,65500,1101
02:00.8,65500,1100
02:01.6,65500,1100
02:05.8,65500,1100
02:06.6,65500,1100
02:10.8,65500,1100
02:11.6,65500,1100
02:15.9,65500,1101
02:16.6,65500,1100
02:20.9,65500,1100
02:21.6,65500,1101
02:25.9,65500,1100
02:26.7,65500,1100
02:30.9,65500,1100
02:31.7,65500,1100
02:35.9,65500,1100
02:36.7,65500,1100
02:40.9,65500,1101
02:41.7,65500,1100
02:45.9,65500,1100
02:46.7,65500,1100
02:50.9,65500,1100
02:51.7,65500,1100
02:55.9,65500,1100
02:56.7,65500,1100
03:00.9,65500,1099
03:01.7,65500,1100
03:05.9,65500,1100
03:06.7,65500,1100
03:10.9,65500,1100
03:11.7,65500,1099
03:16.0,65500,1100
03:16.7,65500,1100
03:21.0,65500,1100
03:21.7,65500,1100
03:26.0,65500,1100
03:26.9,65500,1100
03:31.0,65500,1100
03:31.8,65500,1100
03:36.0,65500,1100
03:36.8,65500,1100
03:41.0,65500,1100
03:41.8,65500,1100
03:46.0,65500,1100
03:46.8,65500,1100
03:51.0,65500,1100
03:51.8,65500,1100
03:56.0,65500,1100
03:56.8,65500,1100
04:01.0,65500,1100
04:01.8,65500,1100
04:06.0,65500,1100
04:06.8,65500,1100
04:11.0,65500,1100
04:11.8,65500,1100
04:16.1,65500,1100
04:16.8,65500,1100
04:21.1,65500,1099
04:21.8,65500,1100
04:26.1,65500,1100
04:26.8,65500,1100
04:31.1,65500,1100
04:31.8,65500,1100
04:36.1,65500,1100
04:36.9,65500,1100
04:41.1,65500,1100
04:41.9,65500,1100
04:46.1,65500,1100
04:46.9,65500,1100
04:51.1,65500,1100
04:51.9,65500,1100
04:56.1,65500,1100
04:56.9,65500,1100
05:01.1,65500,1100
05:01.9,65500,1100
05:06.1,65500,1100
05:06.9,65500,1100
05:11.1,65500,1100
05:11.9,65500,1100
05:16.1,65500,1101
05:16.9,65500,1101
05:21.2,65500,1101
05:21.9,65500,1101
05:26.2,65500,1101
05:26.9,65500,1101
05:31.2,65500,1101
05:31.9,65500,1101
05:36.2,65500,1101
05:36.9,65500,1101
05:41.2,65500,1101
05:42.0,65500,1101
05:46.2,65500,1101
05:47.0,65500,1101
05:51.2,65500,1101
05:52.0,65500,1101
05:56.2,65500,1100
05:57.0,65500,1100
06:01.2,65500,1101
06:02.0,65500,1100
06:06.2,65500,1101
06:07.0,65500,1100
06:11.2,65500,1100
06:12.0,65500,1100
06:16.2,65500,1100
06:17.0,65500,1100
06:21.2,65500,1100
06:22.0,65500,1099
06:26.3,65000,1100
06:27.0,65000,1099
06:31.3,65000,1099
06:32.0,65000,1099
06:36.3,65000,1099
06:37.0,65000,1099
06:41.3,65000,1099
06:42.0,65000,1099
06:46.3,65000,1099
06:47.1,65000,1099
06:51.3,65000,1099
06:52.1,65000,1099
06:56.3,65000,1098
06:57.1,65000,1098
07:01.3,65000,1098
07:02.1,65000,1098
07:06.3,64500,1098
07:07.1,64500,1098
07:11.3,64500,1097
07:12.1,64500,1097
07:16.3,64500,1096
07:17.1,64500,1097
07:21.3,64500,1096
07:22.1,64500,1097
07:26.3,64500,1097
07:27.1,64500,1096
07:31.4,64500,1096
07:32.1,64500,1096
07:36.4,64000,1096
07:37.1,64000,1095
07:41.3,64000,1095
07:42.1,64000,1095
07:46.4,64000,1095
07:47.1,64000,1094
07:51.4,64000,1094
07:52.1,64000,1094
07:56.4,63500,1094
07:57.2,63500,1094
08:01.4,63500,1093
08:02.2,63500,1094
08:06.4,63500,1093
08:07.2,63500,1093
08:11.4,63500,1093
08:12.2,63500,1093
08:16.4,63000,1093
08:17.2,63000,1092
08:21.4,63000,1091
08:22.2,63000,1092
08:26.4,63000,1091
08:27.2,63000,1091
08:31.4,63000,1090
08:32.2,63000,1091
08:36.4,62500,1090
08:37.2,62500,1090
08:41.5,62500,1090
08:42.2,62500,1090
08:46.5,62500,1089
08:47.2,62500,1089
08:51.5,62000,1089
08:52.2,62000,1089
08:56.5,62000,1088
08:57.2,62000,1088
09:01.5,62000,1088
09:02.3,62000,1087
09:06.5,61500,1087
09:07.3,61500,1087
09:11.5,61500,1086
09:12.3,61500,1086
09:16.5,61500,1085
09:17.3,61500,1085
09:21.5,61000,1085
09:22.3,61000,1085
09:26.5,61000,1084
09:27.3,61000,1084
09:31.5,61000,1083
09:32.3,61000,1083
09:36.5,60500,1083
09:37.3,60500,1082
09:41.5,60500,1082
09:42.3,60500,1082
09:46.6,60000,1082
09:47.3,60000,1081
09:51.6,60000,1081
09:52.3,60000,1080
09:56.6,60000,1080
09:57.3,60000,1080
10:01.6,59500,1079
10:02.3,59500,1079
10:06.6,59500,1078
10:07.4,59500,1078
10:11.6,59000,1077
10:12.4,59000,1077
10:16.6,59000,1077
10:17.4,59000,1076
10:21.6,59000,1076
10:22.4,59000,1076
10:26.6,58500,1075
10:27.4,58500,1075
10:31.6,58500,1074
10:32.4,58500,1074
10:36.6,58000,1074
10:37.4,58000,1073
10:41.6,58000,1072
10:42.4,58000,1072
10:46.7,57500,1071
10:47.4,57500,1071
10:51.7,57500,1070
10:52.4,57500,1070
10:56.7,57000,1069
10:57.4,57000,1069
11:01.7,57000,1068
11:02.4,57000,1068
11:06.7,56500,1067
11:07.4,56500,1067
11:11.7,56500,1066
11:12.5,56500,1066
11:16.7,56000,1065
11:17.4,56000,1065
11:21.7,56000,1064
11:22.5,56000,1064
11:26.7,55500,1063
11:27.5,55500,1063
11:31.7,55500,1062
11:32.5,55500,1062
11:36.7,55000,1061
11:37.5,55000,1060
11:41.7,55000,1059
11:42.5,55000,1059
11:46.7,54500,1058
11:47.5,54500,1058
11:51.7,54500,1057
11:52.5,54500,1057
11:56.7,54000,1055
11:57.5,54000,1056
12:01.8,54000,1055
12:02.5,54000,1055
12:06.8,53500,1054
12:07.5,53500,1054
12:11.8,53500,1053
12:12.5,53000,1052
12:16.8,53000,1051
12:17.6,53000,1051
12:21.8,52500,1051
12:22.6,52500,1050
12:26.8,52500,1049
12:27.6,52500,1049
12:31.8,52000,1047
12:32.6,52000,1047
12:36.8,52000,1046
12:37.6,52000,1046
12:41.8,51500,1045
12:42.6,51500,1044
12:46.8,51500,1044
12:47.6,51500,1043
12:51.8,51000,1043
12:52.6,51000,1043
12:56.8,51000,1041
12:57.6,51000,1041
13:01.9,50500,1040
13:02.6,50500,1040
13:06.9,50500,1039
13:07.6,50500,1038
13:11.9,50000,1038
13:12.6,50000,1037
13:16.9,50000,1036
13:17.6,50000,1036
13:21.9,49500,1035
13:22.7,49500,1035
13:26.9,49500,1033
13:27.7,49500,1033
13:31.9,49000,1032
13:32.7,49000,1032
13:36.9,49000,1030
13:37.7,49000,1030
13:41.9,48500,1029
13:42.7,48500,1029
13:46.9,48500,1028
13:47.7,48500,1027
13:51.9,48000,1027
13:52.7,48000,1026
13:56.9,48000,1025
13:57.7,48000,1024
14:01.9,47500,1023
14:02.7,47500,1023
14:06.9,47500,1022
14:07.7,47500,1022
14:12.0,47000,1021
14:12.7,47000,1021
14:17.0,47000,1019
14:17.7,47000,1019
14:22.0,46500,1018
14:22.7,46500,1017
14:27.0,46500,1016
14:27.8,46500,1016
14:32.0,46500,1015
14:32.8,46500,1015
14:37.0,46000,1013
14:37.8,46000,1013
14:42.0,46000,1012
14:42.8,46000,1011
14:47.0,45500,1011
14:47.8,45500,1010
14:52.0,45500,1009
14:52.8,45500,1009
14:57.0,45000,1008
14:57.8,45000,1007
15:02.0,45000,1007
15:02.8,45000,1006
15:07.0,44500,1005
15:07.8,44500,1005
15:12.1,44500,1004
15:12.8,44500,1003
15:17.1,44000,1002
15:17.8,44000,1002
15:22.1,44000,1000
15:22.8,44000,1000
15:27.1,44000,999
15:27.8,44000,999
15:32.1,43500,997
15:32.8,43500,997
15:37.1,43500,996
15:37.9,43500,996
15:42.1,43000,995
15:42.9,43000,994
15:47.1,43000,993
15:47.9,43000,993
15:52.1,42500,991
15:52.9,42500,991
15:57.1,42500,991
15:57.9,42500,990
16:02.1,42500,989
16:02.9,42500,989
16:07.1,42000,987
16:07.9,42000,987
16:12.1,42000,986
16:12.9,42000,986
16:17.1,41500,984
16:17.9,41500,984
16:22.2,41500,982
16:22.9,41500,982
16:27.2,41000,981
16:27.9,41000,981
16:32.2,41000,980
16:32.9,41000,979
16:37.2,41000,978
16:37.9,41000,978
16:42.2,40500,976
16:43.0,40500,976
16:47.2,40500,975
16:48.0,40500,975
16:52.2,40000,974
16:53.0,40000,974
16:57.2,40000,972
16:58.0,40000,972
17:02.2,40000,971
17:03.0,40000,970
17:07.2,39500,969
17:08.0,39500,968
17:12.2,39500,967
17:13.0,39500,967
17:17.2,39000,965
17:18.0,39000,965
17:22.3,39000,964
17:23.0,39000,964
17:27.3,39000,962
17:28.0,39000,962
17:32.3,38500,961
17:33.0,38500,961
17:37.3,38500,959
17:38.0,38500,959
17:42.3,38500,958
17:43.1,38500,957
17:47.3,38000,956
17:48.1,38000,955
17:52.3,38000,954
17:53.1,38000,954
17:57.3,37500,953
17:58.1,37500,953
18:02.3,37500,951
18:03.1,37500,951
18:07.3,37500,950
18:08.1,37000,949
18:12.3,37000,948
18:13.1,37000,948
18:17.3,37000,946
18:18.1,37000,946
18:22.3,36500,945
18:23.1,36500,944
18:27.4,36500,943
18:28.1,36500,943
18:32.4,36500,941
18:33.1,36500,941
18:37.4,36000,939
18:38.1,36000,939
18:42.4,36000,938
18:43.1,36000,938
18:47.4,36000,936
18:48.2,35500,936
18:52.4,35500,935
18:53.1,35500,934
18:57.4,35500,933
18:58.2,35500,933
19:02.4,35000,932
19:03.2,35000,932
19:07.4,35000,930
19:08.2,35000,930
19:12.4,35000,928
19:13.2,35000,928
19:17.4,34500,927
19:18.2,34500,927
19:22.4,34500,925
19:23.2,34500,925
19:27.4,34500,924
19:28.2,34000,924
19:32.5,34000,922
19:33.2,34000,922
19:37.5,34000,921
19:38.2,34000,920
19:42.5,33500,919
19:43.2,33500,918
19:47.5,33500,917
19:48.2,33500,917
19:52.5,33500,916
19:53.2,33500,915
19:57.5,33000,914
19:58.3,33000,913
20:02.5,33000,912
20:03.2,33000,912
20:07.5,32500,910
20:08.3,32500,910
20:12.5,32500,908
20:13.3,32500,908
20:17.5,32500,907
20:18.3,32500,906
20:22.5,32000,905
20:23.3,32000,905
20:27.5,32000,903
20:28.3,32000,903
20:32.5,32000,902
20:33.3,32000,902
20:37.5,31500,900
20:38.3,31500,900
20:42.6,31500,899
20:43.3,31500,899
20:47.6,31500,897
20:48.3,31500,897
20:52.6,31000,895
20:53.3,31000,895
20:57.6,31000,894
20:58.3,31000,894
21:02.6,31000,892
21:03.3,30500,891
21:07.6,30500,891
21:08.4,30500,890
21:12.6,30500,889
21:13.4,30500,888
21:17.6,30000,888
21:18.4,30000,887
21:22.6,30000,886
21:23.4,30000,885
21:27.6,30000,884
21:28.4,30000,883
21:32.6,29500,882
21:33.4,29500,881
21:37.6,29500,880
21:38.4,29500,880
21:42.6,29500,878
21:43.4,29500,878
21:47.7,29000,877
21:48.4,29000,877
21:52.7,29000,875
21:53.4,29000,875
21:57.7,28500,873
21:58.4,28500,873
22:02.7,28500,872
22:03.4,28500,872
22:07.7,28500,870
22:08.4,28500,870
22:12.7,28000,868
22:13.5,28000,867
22:17.7,28000,867
22:18.5,28000,867
22:22.7,28000,865
22:23.5,28000,865
22:27.7,27500,864
22:28.5,27500,864
22:32.7,27500,862
22:33.5,27500,862
22:37.7,27500,860
22:38.5,27500,860
22:42.7,27000,859
22:43.5,27000,858
22:47.8,27000,857
22:48.5,27000,857
22:52.8,27000,856
22:53.5,27000,855
22:57.8,26500,854
22:58.5,26500,853
23:02.8,26500,852
23:03.5,26500,852
23:07.8,26500,851
23:08.5,26500,850
23:12.8,26000,849
23:13.5,26000,848
23:17.8,26000,847
23:18.6,26000,847
23:22.8,25500,845
23:23.6,25500,845
23:27.8,25500,843
23:28.6,25500,843
23:32.8,25500,842
23:33.6,25500,842
23:37.8,25000,840
23:38.6,25000,840
23:42.8,25000,839
23:43.6,25000,838
23:47.8,25000,837
23:48.6,25000,836
23:52.8,24500,836
23:53.6,24500,835
23:57.9,24500,833
23:58.6,24500,833
24:02.9,24500,832
24:03.6,24500,831
24:07.9,24000,830
24:08.6,24000,830
24:12.9,24000,828
24:13.6,24000,828
24:17.9,24000,827
24:18.7,24000,827
24:22.9,23500,825
24:23.7,23500,825
24:27.9,23500,823
24:28.7,23500,823
24:32.9,23500,822
